dataset,arm,seed,k_frac,k_neurons,reference,jaccard,jaccard_null_expected,calib
cifar10,geo_m,6,0.2,409,variance,0.7705627705627706,0.11093029563330621,n4000_seed1
cifar10,geo_m,6,0.2,409,rate,0.391156462585034,0.11093029563330621,n4000_seed1
cifar10,geo_m,6,0.2,409,probe_weight,0.3543046357615894,0.11093029563330621,n4000_seed1
cifar10,geo_m,6,0.5,1024,magnitude,0.6318725099601593,0.3333333333333333,n4000_seed1
cifar10,geo_m,6,0.5,1024,variance,0.7080900750625522,0.3333333333333333,n4000_seed1
cifar10,geo_m,6,0.5,1024,rate,0.5306427503736921,0.3333333333333333,n4000_seed1
cifar10,geo_m,6,0.5,1024,probe_weight,0.4586894586894587,0.3333333333333333,n4000_seed1
cifar10,geo_m,7,0.05,102,magnitude,0.24390243902439024,0.02553830746119179,n4000_seed1
cifar10,geo_m,7,0.05,102,variance,0.45714285714285713,0.02553830746119179,n4000_seed1
cifar10,geo_m,7,0.05,102,rate,0.10270270270270271,0.02553830746119179,n4000_seed1
cifar10,geo_m,7,0.05,102,probe_weight,0.2830188679245283,0.02553830746119179,n4000_seed1
cifar10,geo_m,7,0.1,204,magnitude,0.45195729537366547,0.052415210688591986,n4000_seed1
cifar10,geo_m,7,0.1,204,variance,0.6385542168674698,0.052415210688591986,n4000_seed1
cifar10,geo_m,7,0.1,204,rate,0.24012158054711247,0.052415210688591986,n4000_seed1
cifar10,geo_m,7,0.1,204,probe_weight,0.3076923076923077,0.052415210688591986,n4000_seed1
cifar10,geo_m,7,0.2,409,magnitude,0.7293868921775899,0.11093029563330621,n4000_seed1
cifar10,geo_m,7,0.2,409,variance,0.8633257403189066,0.11093029563330621,n4000_seed1
cifar10,geo_m,7,0.2,409,rate,0.4899817850637523,0.11093029563330621,n4000_seed1
cifar10,geo_m,7,0.2,409,probe_weight,0.35206611570247937,0.11093029563330621,n4000_seed1
cifar10,geo_m,7,0.5,1024,magnitude,0.8998144712430427,0.3333333333333333,n4000_seed1
cifar10,geo_m,7,0.5,1024,variance,0.7996485061511424,0.3333333333333333,n4000_seed1
cifar10,geo_m,7,0.5,1024,rate,0.9212007504690432,0.3333333333333333,n4000_seed1
cifar10,geo_m,7,0.5,1024,probe_weight,0.49053857350800584,0.3333333333333333,n4000_seed1
cifar10,geo_m,8,0.05,102,magnitude,0.0049261083743842365,0.02553830746119179,n4000_seed1
cifar10,geo_m,8,0.05,102,variance,0.10869565217391304,0.02553830746119179,n4000_seed1
cifar10,geo_m,8,0.05,102,rate,0.0,0.02553830746119179,n4000_seed1
cifar10,geo_m,8,0.05,102,probe_weight,0.1724137931034483,0.02553830746119179,n4000_seed1
cifar10,geo_m,8,0.1,204,magnitude,0.2553846153846154,0.052415210688591986,n4000_seed1
cifar10,geo_m,8,0.1,204,variance,0.3877551020408163,0.052415210688591986,n4000_seed1
cifar10,geo_m,8,0.1,204,rate,0.12396694214876033,0.052415210688591986,n4000_seed1
cifar10,geo_m,8,0.1,204,probe_weight,0.2670807453416149,0.052415210688591986,n4000_seed1
cifar10,geo_m,8,0.2,409,magnitude,0.642570281124498,0.11093029563330621,n4000_seed1
cifar10,geo_m,8,0.2,409,variance,0.8299776286353467,0.11093029563330621,n4000_seed1
cifar10,geo_m,8,0.2,409,rate,0.4250871080139373,0.11093029563330621,n4000_seed1
cifar10,geo_m,8,0.2,409,probe_weight,0.34761120263591433,0.11093029563330621,n4000_seed1
cifar10,geo_m,8,0.5,1024,magnitude,0.7239057239057239,0.3333333333333333,n4000_seed1
cifar10,geo_m,8,0.5,1024,variance,0.8075904677846425,0.3333333333333333,n4000_seed1
cifar10,geo_m,8,0.5,1024,rate,0.610062893081761,0.3333333333333333,n4000_seed1
cifar10,geo_m,8,0.5,1024,probe_weight,0.48191027496382055,0.3333333333333333,n4000_seed1
cifar10,geo_m,9,0.05,102,magnitude,0.3076923076923077,0.02553830746119179,n4000_seed1
cifar10,geo_m,9,0.05,102,variance,0.5338345864661654,0.02553830746119179,n4000_seed1
cifar10,geo_m,9,0.05,102,rate,0.14606741573033707,0.02553830746119179,n4000_seed1
cifar10,geo_m,9,0.05,102,probe_weight,0.29936305732484075,0.02553830746119179,n4000_seed1
cifar10,geo_m,9,0.1,204,magnitude,0.4020618556701031,0.052415210688591986,n4000_seed1
cifar10,geo_m,9,0.1,204,variance,0.5813953488372093,0.052415210688591986,n4000_seed1
cifar10,geo_m,9,0.1,204,rate,0.21428571428571427,0.052415210688591986,n4000_seed1
cifar10,geo_m,9,0.1,204,probe_weight,0.31189710610932475,0.052415210688591986,n4000_seed1
cifar10,geo_m,9,0.2,409,magnitude,0.4954296160877514,0.11093029563330621,n4000_seed1
cifar10,geo_m,9,0.2,409,variance,0.6294820717131474,0.11093029563330621,n4000_seed1
cifar10,geo_m,9,0.2,409,rate,0.30670926517571884,0.11093029563330621,n4000_seed1
cifar10,geo_m,9,0.2,409,probe_weight,0.34318555008210183,0.11093029563330621,n4000_seed1
cifar10,geo_m,9,0.5,1024,magnitude,0.9033457249070632,0.3333333333333333,n4000_seed1
cifar10,geo_m,9,0.5,1024,variance,0.9320754716981132,0.3333333333333333,n4000_seed1
cifar10,geo_m,9,0.5,1024,rate,0.7731601731601732,0.3333333333333333,n4000_seed1
cifar10,geo_m,9,0.5,1024,probe_weight,0.4948905109489051,0.3333333333333333,n4000_seed1
cifar10,geo_r,0,0.05,102,magnitude,0.19298245614035087,0.02553830746119179,n4000_seed1
cifar10,geo_r,0,0.05,102,variance,0.1724137931034483,0.02553830746119179,n4000_seed1
cifar10,geo_r,0,0.05,102,rate,0.14606741573033707,0.02553830746119179,n4000_seed1
cifar10,geo_r,0,0.05,102,probe_weight,0.12087912087912088,0.02553830746119179,n4000_seed1
cifar10,geo_r,0,0.1,204,magnitude,0.36454849498327757,0.052415210688591986,n4000_seed1
cifar10,geo_r,0,0.1,204,variance,0.31189710610932475,0.052415210688591986,n4000_seed1
cifar10,geo_r,0,0.1,204,rate,0.3377049180327869,0.052415210688591986,n4000_seed1
cifar10,geo_r,0,0.1,204,probe_weight,0.1791907514450867,0.052415210688591986,n4000_seed1
cifar10,geo_r,0,0.2,409,magnitude,0.41522491349480967,0.11093029563330621,n4000_seed1
cifar10,geo_r,0,0.2,409,variance,0.38175675675675674,0.11093029563330621,n4000_seed1
cifar10,geo_r,0,0.2,409,rate,0.4250871080139373,0.11093029563330621,n4000_seed1
cifar10,geo_r,0,0.2,409,probe_weight,0.21364985163204747,0.11093029563330621,n4000_seed1
cifar10,geo_r,0,0.5,1024,magnitude,0.5294996265870052,0.3333333333333333,n4000_seed1
cifar10,geo_r,0,0.5,1024,variance,0.5092114959469418,0.3333333333333333,n4000_seed1
cifar10,geo_r,0,0.5,1024,rate,0.5306427503736921,0.3333333333333333,n4000_seed1
cifar10,geo_r,0,0.5,1024,probe_weight,0.41926541926541927,0.3333333333333333,n4000_seed1
cifar10,geo_r,1,0.05,102,magnitude,0.2,0.02553830746119179,n4000_seed1
cifar10,geo_r,1,0.05,102,variance,0.2289156626506024,0.02553830746119179,n4000_seed1
cifar10,geo_r,1,0.05,102,rate,0.13966480446927373,0.02553830746119179,n4000_seed1
cifar10,geo_r,1,0.05,102,probe_weight,0.14606741573033707,0.02553830746119179,n4000_seed1
cifar10,geo_r,1,0.1,204,magnitude,0.4020618556701031,0.052415210688591986,n4000_seed1
cifar10,geo_r,1,0.1,204,variance,0.37373737373737376,0.052415210688591986,n4000_seed1
cifar10,geo_r,1,0.1,204,rate,0.3377049180327869,0.052415210688591986,n4000_seed1
cifar10,geo_r,1,0.1,204,probe_weight,0.20710059171597633,0.052415210688591986,n4000_seed1
cifar10,geo_r,1,0.2,409,magnitude,0.450354609929078,0.11093029563330621,n4000_seed1
cifar10,geo_r,1,0.2,409,variance,0.42757417102966844,0.11093029563330621,n4000_seed1
cifar10,geo_r,1,0.2,409,rate,0.41522491349480967,0.11093029563330621,n4000_seed1
cifar10,geo_r,1,0.2,409,probe_weight,0.254601226993865,0.11093029563330621,n4000_seed1
cifar10,geo_r,1,0.5,1024,magnitude,0.6331738437001595,0.3333333333333333,n4000_seed1
cifar10,geo_r,1,0.5,1024,variance,0.6253968253968254,0.3333333333333333,n4000_seed1
cifar10,geo_r,1,0.5,1024,rate,0.6062745098039216,0.3333333333333333,n4000_seed1
cifar10,geo_r,1,0.5,1024,probe_weight,0.4242002781641168,0.3333333333333333,n4000_seed1
cifar10,geo_r,2,0.05,102,magnitude,0.23636363636363636,0.02553830746119179,n4000_seed1
cifar10,geo_r,2,0.05,102,variance,0.23636363636363636,0.02553830746119179,n4000_seed1
cifar10,geo_r,2,0.05,102,rate,0.18604651162790697,0.02553830746119179,n4000_seed1
cifar10,geo_r,2,0.05,102,probe_weight,0.13966480446927373,0.02553830746119179,n4000_seed1
cifar10,geo_r,2,0.1,204,magnitude,0.2670807453416149,0.052415210688591986,n4000_seed1
cifar10,geo_r,2,0.1,204,variance,0.2830188679245283,0.052415210688591986,n4000_seed1
cifar10,geo_r,2,0.1,204,rate,0.2326283987915408,0.052415210688591986,n4000_seed1
cifar10,geo_r,2,0.1,204,probe_weight,0.1590909090909091,0.052415210688591986,n4000_seed1
cifar10,geo_r,2,0.2,409,magnitude,0.278125,0.11093029563330621,n4000_seed1
cifar10,geo_r,2,0.2,409,variance,0.2861635220125786,0.11093029563330621,n4000_seed1
cifar10,geo_r,2,0.2,409,rate,0.25076452599388377,0.11093029563330621,n4000_seed1
cifar10,geo_r,2,0.2,409,probe_weight,0.19068413391557495,0.11093029563330621,n4000_seed1
cifar10,geo_r,2,0.5,1024,magnitude,0.43116701607267643,0.3333333333333333,n4000_seed1
cifar10,geo_r,2,0.5,1024,variance,0.4291695743196092,0.3333333333333333,n4000_seed1
cifar10,geo_r,2,0.5,1024,rate,0.4232105628908965,0.3333333333333333,n4000_seed1
cifar10,geo_r,2,0.5,1024,probe_weight,0.36442371752165226,0.3333333333333333,n4000_seed1
cifar10,geo_r,3,0.05,102,magnitude,0.2670807453416149,0.02553830746119179,n4000_seed1
cifar10,geo_r,3,0.05,102,variance,0.23636363636363636,0.02553830746119179,n4000_seed1
cifar10,geo_r,3,0.05,102,rate,0.25925925925925924,0.02553830746119179,n4000_seed1
cifar10,geo_r,3,0.05,102,probe_weight,0.13966480446927373,0.02553830746119179,n4000_seed1
cifar10,geo_r,3,0.1,204,magnitude,0.3924914675767918,0.052415210688591986,n4000_seed1
cifar10,geo_r,3,0.1,204,variance,0.36454849498327757,0.052415210688591986,n4000_seed1
cifar10,geo_r,3,0.1,204,rate,0.3465346534653465,0.052415210688591986,n4000_seed1
cifar10,geo_r,3,0.1,204,probe_weight,0.21791044776119403,0.052415210688591986,n4000_seed1
cifar10,geo_r,3,0.2,409,magnitude,0.48188405797101447,0.11093029563330621,n4000_seed1
cifar10,geo_r,3,0.2,409,variance,0.45811051693404636,0.11093029563330621,n4000_seed1
cifar10,geo_r,3,0.2,409,rate,0.437609841827768,0.11093029563330621,n4000_seed1
cifar10,geo_r,3,0.2,409,probe_weight,0.30254777070063693,0.11093029563330621,n4000_seed1
cifar10,geo_r,3,0.5,1024,magnitude,0.5103244837758112,0.3333333333333333,n4000_seed1
cifar10,geo_r,3,0.5,1024,variance,0.508100147275405,0.3333333333333333,n4000_seed1
cifar10,geo_r,3,0.5,1024,rate,0.4959824689554419,0.3333333333333333,n4000_seed1
cifar10,geo_r,3,0.5,1024,probe_weight,0.4124137931034483,0.3333333333333333,n4000_seed1
cifar10,geo_r,4,0.05,102,magnitude,0.2289156626506024,0.02553830746119179,n4000_seed1
cifar10,geo_r,4,0.05,102,variance,0.20710059171597633,0.02553830746119179,n4000_seed1
cifar10,geo_r,4,0.05,102,rate,0.21428571428571427,0.02553830746119179,n4000_seed1
cifar10,geo_r,4,0.05,102,probe_weight,0.1590909090909091,0.02553830746119179,n4000_seed1
cifar10,geo_r,4,0.1,204,magnitude,0.23636363636363636,0.052415210688591986,n4000_seed1
cifar10,geo_r,4,0.1,204,variance,0.23636363636363636,0.052415210688591986,n4000_seed1
cifar10,geo_r,4,0.1,204,rate,0.20710059171597633,0.052415210688591986,n4000_seed1
cifar10,geo_r,4,0.1,204,probe_weight,0.17579250720461095,0.052415210688591986,n4000_seed1
cifar10,geo_r,4,0.2,409,magnitude,0.31511254019292606,0.11093029563330621,n4000_seed1
cifar10,geo_r,4,0.2,409,variance,0.30462519936204147,0.11093029563330621,n4000_seed1
cifar10,geo_r,4,0.2,409,rate,0.27414330218068533,0.11093029563330621,n4000_seed1
cifar10,geo_r,4,0.2,409,probe_weight,0.20294117647058824,0.11093029563330621,n4000_seed1
cifar10,geo_r,4,0.5,1024,magnitude,0.3960463531015678,0.3333333333333333,n4000_seed1
cifar10,geo_r,4,0.5,1024,variance,0.39319727891156464,0.3333333333333333,n4000_seed1
cifar10,geo_r,4,0.5,1024,rate,0.39509536784741145,0.3333333333333333,n4000_seed1
cifar10,geo_r,4,0.5,1024,probe_weight,0.3671562082777036,0.3333333333333333,n4000_seed1
cifar10,geo_r,5,0.05,102,magnitude,0.23636363636363636,0.02553830746119179,n4000_seed1
cifar10,geo_r,5,0.05,102,variance,0.24390243902439024,0.02553830746119179,n4000_seed1
cifar10,geo_r,5,0.05,102,rate,0.1791907514450867,0.02553830746119179,n4000_seed1
cifar10,geo_r,5,0.05,102,probe_weight,0.1270718232044199,0.02553830746119179,n4000_seed1
cifar10,geo_r,5,0.1,204,magnitude,0.21791044776119403,0.052415210688591986,n4000_seed1
cifar10,geo_r,5,0.1,204,variance,0.2326283987915408,0.052415210688591986,n4000_seed1
cifar10,geo_r,5,0.1,204,rate,0.1826086956521739,0.052415210688591986,n4000_seed1
cifar10,geo_r,5,0.1,204,probe_weight,0.14285714285714285,0.052415210688591986,n4000_seed1
cifar10,geo_r,5,0.2,409,magnitude,0.32576985413290116,0.11093029563330621,n4000_seed1
cifar10,geo_r,5,0.2,409,variance,0.3322475570032573,0.11093029563330621,n4000_seed1
cifar10,geo_r,5,0.2,409,rate,0.27613104524180965,0.11093029563330621,n4000_seed1
cifar10,geo_r,5,0.2,409,probe_weight,0.22638680659670166,0.11093029563330621,n4000_seed1
cifar10,geo_r,5,0.5,1024,magnitude,0.3772696704774714,0.3333333333333333,n4000_seed1
cifar10,geo_r,5,0.5,1024,variance,0.3781965006729475,0.3333333333333333,n4000_seed1
cifar10,geo_r,5,0.5,1024,rate,0.3708165997322624,0.3333333333333333,n4000_seed1
cifar10,geo_r,5,0.5,1024,probe_weight,0.3772696704774714,0.3333333333333333,n4000_seed1
cifar10,geo_r,6,0.05,102,magnitude,0.11475409836065574,0.02553830746119179,n4000_seed1
cifar10,geo_r,6,0.05,102,variance,0.14606741573033707,0.02553830746119179,n4000_seed1
cifar10,geo_r,6,0.05,102,rate,0.0851063829787234,0.02553830746119179,n4000_seed1
cifar10,geo_r,6,0.05,102,probe_weight,0.09090909090909091,0.02553830746119179,n4000_seed1
cifar10,geo_r,6,0.1,204,magnitude,0.2289156626506024,0.052415210688591986,n4000_seed1
cifar10,geo_r,6,0.1,204,variance,0.21428571428571427,0.052415210688591986,n4000_seed1
cifar10,geo_r,6,0.1,204,rate,0.18604651162790697,0.052415210688591986,n4000_seed1
cifar10,geo_r,6,0.1,204,probe_weight,0.1623931623931624,0.052415210688591986,n4000_seed1
cifar10,geo_r,6,0.2,409,magnitude,0.278125,0.11093029563330621,n4000_seed1
cifar10,geo_r,6,0.2,409,variance,0.28213166144200624,0.11093029563330621,n4000_seed1
cifar10,geo_r,6,0.2,409,rate,0.26625386996904027,0.11093029563330621,n4000_seed1
cifar10,geo_r,6,0.2,409,probe_weight,0.19416058394160585,0.11093029563330621,n4000_seed1
cifar10,geo_r,6,0.5,1024,magnitude,0.4331700489853044,0.3333333333333333,n4000_seed1
cifar10,geo_r,6,0.5,1024,variance,0.42618384401114207,0.3333333333333333,n4000_seed1
cifar10,geo_r,6,0.5,1024,rate,0.4351786965662228,0.3333333333333333,n4000_seed1
cifar10,geo_r,6,0.5,1024,probe_weight,0.37912457912457914,0.3333333333333333,n4000_seed1
cifar10,geo_r,7,0.05,102,magnitude,0.29936305732484075,0.02553830746119179,n4000_seed1
cifar10,geo_r,7,0.05,102,variance,0.3246753246753247,0.02553830746119179,n4000_seed1
cifar10,geo_r,7,0.05,102,rate,0.23636363636363636,0.02553830746119179,n4000_seed1
cifar10,geo_r,7,0.05,102,probe_weight,0.1791907514450867,0.02553830746119179,n4000_seed1
cifar10,geo_r,7,0.1,204,magnitude,0.3076923076923077,0.052415210688591986,n4000_seed1
cifar10,geo_r,7,0.1,204,variance,0.3377049180327869,0.052415210688591986,n4000_seed1
cifar10,geo_r,7,0.1,204,rate,0.25153374233128833,0.052415210688591986,n4000_seed1
cifar10,geo_r,7,0.1,204,probe_weight,0.21428571428571427,0.052415210688591986,n4000_seed1
cifar10,geo_r,7,0.2,409,magnitude,0.41278065630397237,0.11093029563330621,n4000_seed1
cifar10,geo_r,7,0.2,409,variance,0.4226086956521739,0.11093029563330621,n4000_seed1
cifar10,geo_r,7,0.2,409,rate,0.3588039867109635,0.11093029563330621,n4000_seed1
cifar10,geo_r,7,0.2,409,probe_weight,0.27613104524180965,0.11093029563330621,n4000_seed1
cifar10,geo_r,7,0.5,1024,magnitude,0.4883720930232558,0.3333333333333333,n4000_seed1
cifar10,geo_r,7,0.5,1024,variance,0.48191027496382055,0.3333333333333333,n4000_seed1
cifar10,geo_r,7,0.5,1024,rate,0.4670487106017192,0.3333333333333333,n4000_seed1
cifar10,geo_r,7,0.5,1024,probe_weight,0.41338854382332646,0.3333333333333333,n4000_seed1
cifar10,geo_r,8,0.05,102,magnitude,0.2670807453416149,0.02553830746119179,n4000_seed1
cifar10,geo_r,8,0.05,102,variance,0.3246753246753247,0.02553830746119179,n4000_seed1
cifar10,geo_r,8,0.05,102,rate,0.19298245614035087,0.02553830746119179,n4000_seed1
cifar10,geo_r,8,0.05,102,probe_weight,0.18604651162790697,0.02553830746119179,n4000_seed1
cifar10,geo_r,8,0.1,204,magnitude,0.31189710610932475,0.052415210688591986,n4000_seed1
cifar10,geo_r,8,0.1,204,variance,0.3161290322580645,0.052415210688591986,n4000_seed1
cifar10,geo_r,8,0.1,204,rate,0.2830188679245283,0.052415210688591986,n4000_seed1
cifar10,geo_r,8,0.1,204,probe_weight,0.18950437317784258,0.052415210688591986,n4000_seed1
cifar10,geo_r,8,0.2,409,magnitude,0.4079173838209983,0.11093029563330621,n4000_seed1
cifar10,geo_r,8,0.2,409,variance,0.4006849315068493,0.11093029563330621,n4000_seed1
cifar10,geo_r,8,0.2,409,rate,0.3724832214765101,0.11093029563330621,n4000_seed1
cifar10,geo_r,8,0.2,409,probe_weight,0.2565284178187404,0.11093029563330621,n4000_seed1
cifar10,geo_r,8,0.5,1024,magnitude,0.5802469135802469,0.3333333333333333,n4000_seed1
cifar10,geo_r,8,0.5,1024,variance,0.5863671572424477,0.3333333333333333,n4000_seed1
cifar10,geo_r,8,0.5,1024,rate,0.5562310030395137,0.3333333333333333,n4000_seed1
cifar10,geo_r,8,0.5,1024,probe_weight,0.4281729428172943,0.3333333333333333,n4000_seed1
cifar10,geo_r,9,0.05,102,magnitude,0.10869565217391304,0.02553830746119179,n4000_seed1
cifar10,geo_r,9,0.05,102,variance,0.1270718232044199,0.02553830746119179,n4000_seed1
cifar10,geo_r,9,0.05,102,rate,0.09090909090909091,0.02553830746119179,n4000_seed1
cifar10,geo_r,9,0.05,102,probe_weight,0.1270718232044199,0.02553830746119179,n4000_seed1
cifar10,geo_r,9,0.1,204,magnitude,0.2289156626506024,0.052415210688591986,n4000_seed1
cifar10,geo_r,9,0.1,204,variance,0.23636363636363636,0.052415210688591986,n4000_seed1
cifar10,geo_r,9,0.1,204,rate,0.18950437317784258,0.052415210688591986,n4000_seed1
cifar10,geo_r,9,0.1,204,probe_weight,0.18604651162790697,0.052415210688591986,n4000_seed1
cifar10,geo_r,9,0.2,409,magnitude,0.2623456790123457,0.11093029563330621,n4000_seed1
cifar10,geo_r,9,0.2,409,variance,0.28213166144200624,0.11093029563330621,n4000_seed1
cifar10,geo_r,9,0.2,409,rate,0.25076452599388377,0.11093029563330621,n4000_seed1
cifar10,geo_r,9,0.2,409,probe_weight,0.21545319465081725,0.11093029563330621,n4000_seed1
cifar10,geo_r,9,0.5,1024,magnitude,0.5294996265870052,0.3333333333333333,n4000_seed1
cifar10,geo_r,9,0.5,1024,variance,0.5181616011860638,0.3333333333333333,n4000_seed1
cifar10,geo_r,9,0.5,1024,rate,0.5294996265870052,0.3333333333333333,n4000_seed1
cifar10,geo_r,9,0.5,1024,probe_weight,0.4056280027453672,0.3333333333333333,n4000_seed1
cifar10,geo_pca,0,0.05,102,magnitude,0.2670807453416149,0.02553830746119179,n4000_seed1
cifar10,geo_pca,0,0.05,102,variance,0.3076923076923077,0.02553830746119179,n4000_seed1
cifar10,geo_pca,0,0.05,102,rate,0.20710059171597633,0.02553830746119179,n4000_seed1
cifar10,geo_pca,0,0.05,102,probe_weight,0.1724137931034483,0.02553830746119179,n4000_seed1
cifar10,geo_pca,0,0.1,204,magnitude,0.24012158054711247,0.052415210688591986,n4000_seed1
cifar10,geo_pca,0,0.1,204,variance,0.24390243902439024,0.052415210688591986,n4000_seed1
cifar10,geo_pca,0,0.1,204,rate,0.20710059171597633,0.052415210688591986,n4000_seed1
cifar10,geo_pca,0,0.1,204,probe_weight,0.18604651162790697,0.052415210688591986,n4000_seed1
cifar10,geo_pca,0,0.2,409,magnitude,0.3004769475357711,0.11093029563330621,n4000_seed1
cifar10,geo_pca,0,0.2,409,variance,0.30670926517571884,0.11093029563330621,n4000_seed1
cifar10,geo_pca,0,0.2,409,rate,0.2902208201892745,0.11093029563330621,n4000_seed1
cifar10,geo_pca,0,0.2,409,probe_weight,0.21185185185185185,0.11093029563330621,n4000_seed1
cifar10,geo_pca,0,0.5,1024,magnitude,0.24878048780487805,0.3333333333333333,n4000_seed1
cifar10,geo_pca,0,0.5,1024,variance,0.25644171779141106,0.3333333333333333,n4000_seed1
cifar10,geo_pca,0,0.5,1024,rate,0.2397094430992736,0.3333333333333333,n4000_seed1
cifar10,geo_pca,0,0.5,1024,probe_weight,0.2864321608040201,0.3333333333333333,n4000_seed1
cifar10,geo_pca,1,0.05,102,magnitude,0.21428571428571427,0.02553830746119179,n4000_seed1
cifar10,geo_pca,1,0.05,102,variance,0.25925925925925924,0.02553830746119179,n4000_seed1
cifar10,geo_pca,1,0.05,102,rate,0.15254237288135594,0.02553830746119179,n4000_seed1
cifar10,geo_pca,1,0.05,102,probe_weight,0.15254237288135594,0.02553830746119179,n4000_seed1
cifar10,geo_pca,1,0.1,204,magnitude,0.1590909090909091,0.052415210688591986,n4000_seed1
cifar10,geo_pca,1,0.1,204,variance,0.1791907514450867,0.052415210688591986,n4000_seed1
cifar10,geo_pca,1,0.1,204,rate,0.0938337801608579,0.052415210688591986,n4000_seed1
cifar10,geo_pca,1,0.1,204,probe_weight,0.14606741573033707,0.052415210688591986,n4000_seed1
cifar10,geo_pca,1,0.2,409,magnitude,0.391156462585034,0.11093029563330621,n4000_seed1
cifar10,geo_pca,1,0.2,409,variance,0.3610648918469218,0.11093029563330621,n4000_seed1
cifar10,geo_pca,1,0.2,409,rate,0.4103448275862069,0.11093029563330621,n4000_seed1
